experience,job_description,job_desig,job_type,key_skills,location,company_name_encoded
16,9873,12786,,14212,1615,790
46,7776,9909,,10960,13,1129
24,27,11596,Analytics,15178,6,1846
17,27,13652,,15179,4,781
16,27,11057,,12231,5,736
6,27,13653,,15180,518,87
49,10301,13368,,14854,6,2348
49,27,13654,,15181,5,2213
22,1396,1745,Analytics,1830,13,2483
1,509,630,Analytics,644,7,437
46,1095,1843,Analytics,7597,52,2471
20,27,13655,,15182,4,107
18,2463,3074,,3295,7,2152
37,3133,3920,,4239,5,1763
15,7483,9528,,10526,13,2052
24,6125,13656,analytics,15183,5,1114
1,482,13657,,612,167,888
26,49,12592,,13984,7,549
24,3877,4863,,5288,4,2481
45,27,433,,15184,5,942
6,27,7654,,8411,5,2423
6,1339,6998,analytics,1759,5,1125
17,792,993,,15185,7,1469
45,27,13658,,15186,49,1718
4,2467,3078,,3963,3,770
50,3150,9052,,9965,11,1244
17,8599,11066,,15187,13,1512
18,6797,256,,9509,15,272
19,1700,547,,2259,3,2103
32,9377,12146,,13456,216,830
1,5100,6416,,7024,11,2258
21,10505,13659,,15188,5,2239
49,10506,13660,,15189,122,550
26,27,2792,,2983,222,552
14,8165,13661,,15190,4,2672
18,27,13662,,15191,6,925
26,10507,13663,Analytics,7590,15,1816
13,3524,4413,,4782,714,2076
57,27,13664,,15192,57,1971
17,27,307,,310,3,1522
6,10508,13665,,15193,127,826
5,5541,6982,,7649,446,117
18,27,6572,Analytics,7200,22,104
23,9912,12836,,14266,15,637
24,10509,13666,,15194,7,2302
40,5451,343,,7527,927,2687
1,7562,9634,Analytics,10639,6,639
6,2850,3569,,3837,4,2580
6,9717,12584,analytics,13971,217,290
1,27,13667,,15195,13,166
31,27,12947,,14391,58,884
47,8109,10392,,11485,5,2477
17,10510,13668,,15196,4,1811
30,1422,1775,,1861,7,2518
54,7618,13669,,10729,7,2680
26,2789,3494,,3752,5,1763
19,27,2262,,2405,5,360
15,27,1869,,1967,5,104
11,4227,5328,,5793,7,1003
6,10511,13670,,15197,15,1960
18,7132,9151,Analytics,10073,11,1881
26,3138,3926,,4245,13,2714
40,10512,4185,Analytics,9800,1219,2077
17,6360,8180,,9020,49,1893
15,29,13671,,15198,5,105
46,901,191,Analytics,1172,4,1080
22,10513,13672,,15199,13,1215
37,9529,12347,,13688,5,1763
3,27,9678,,10690,13,2613
35,4241,5345,,5811,6,1677
22,232,5496,,285,4,2249
49,3703,8550,,15200,6,1545
81,10514,12872,,15201,5,187
22,27,1379,,15202,799,2101
17,1565,1952,,2058,4,1738
22,9625,12474,,13841,4,2672
57,27,13673,,15203,1702,1193
17,1602,6972,,7595,5,740
53,10515,13674,,15204,5,1963
15,4679,5908,,6432,5,1762
45,10516,13675,,15205,1042,2244
6,8119,13676,,11498,4,1553
35,1728,2165,,2297,7,834
15,10517,13677,Analytics,15206,22,523
47,2570,3209,Analytics,3439,410,107
30,1190,13678,,1550,13,1018
18,27,13679,,15207,3,1183
14,9894,12817,,15208,4,2065
79,6912,8787,,9669,4,194
30,27,3435,Analytics,8656,4,105
31,27,1394,,1452,1703,994
44,1351,6561,,7189,4,2248
26,3041,3806,Analytics,4111,4,516
8,8687,11191,,12380,22,281
14,2659,13325,,2921,4,1204
1,27,6285,Analytics,15209,4,1875
49,27,13680,,15210,4,1524
5,27,3435,Analytics,144,4,104
24,27,13681,,15211,4,1085
14,473,401,,11962,49,1893
46,2605,3253,analytics,3491,6,2636
9,27,13682,,15212,22,620
40,378,470,,481,15,2078
11,2787,3491,Analytics,3749,4,514
49,27,13342,,14826,11,643
37,9281,12030,,13317,3,1096
35,102,1574,,13652,91,530
46,10518,13683,,15213,22,210
13,27,9058,,6947,958,1953
24,8365,10751,,11883,22,2226
43,1098,13047,,14499,34,881
20,27,13684,,15214,1704,2174
39,10519,13685,Analytics,15215,4,1557
39,10520,13686,,15216,13,1042
6,8480,10912,,12067,7,2415
27,3505,4387,,4754,4,66
47,505,401,,639,170,1992
37,2227,2785,,2976,477,1646
30,10521,13687,,15217,4,1070
36,27,13688,,15218,22,1173
39,5580,7026,,7700,4,2326
24,10522,191,,15219,4,874
27,27,6295,,6882,5,736
11,4984,1210,,10089,48,1886
5,10289,13351,,14835,49,1893
43,87,1090,Analytics,1124,4,497
14,3719,4653,,5053,15,2131
6,27,7654,,8411,5,2423
12,10523,13689,,12084,764,1268
27,27,931,,960,13,105
16,10481,1980,,15137,7,1696
19,4736,5975,Analytics,6508,4,912
24,27,10660,,11784,380,2002
23,10524,13690,,15220,13,1015
27,9621,12470,,13835,6,1364
49,27,12346,Analytics,13687,45,1169
15,29,388,Analytics,3193,4,104
23,5152,6487,,7103,649,1120
27,7147,191,Analytics,10031,4,681
80,8908,109,,15221,4,379
35,6683,8481,,9349,4,1142
22,10525,13691,,15222,5,1958
12,5601,7050,,7726,4,2267
26,4314,5444,Analytics,5925,13,516
22,10526,13692,,15223,13,785
22,4434,1402,,15043,1689,1146
23,3057,3827,Analytics,4133,13,848
35,10527,13693,,15224,7,2398
27,3321,4163,,4503,22,2512
14,2235,2797,,2987,6,1897
31,27,13694,,7255,57,2093
22,3652,4562,,4955,3,701
22,3888,231,,5302,7,104
35,10528,13695,,15225,410,1958
6,5903,12247,analytics,13579,13,5
14,27,1988,,5778,22,104
8,9256,11994,,13274,67,740
20,7718,9839,,10881,1315,738
17,9433,12216,,13540,14,240
39,8180,10855,,11594,4,2258
13,27,13019,,10062,15,884
6,6914,8789,,9671,15,1881
31,4475,5651,,6151,870,263
8,9220,11938,Analytics,13216,4,1920
22,4048,11376,,12596,4,2065
5,5346,6726,,7372,34,1930
30,10529,13696,,15226,4,162
30,10530,13697,,15227,5,1921
19,2936,3679,Analytics,3958,477,1114
14,7857,10029,,11077,65,31
26,523,2670,Analytic,3473,5,1114
3,8931,11529,,12762,14,267
13,27,13698,,15228,178,1856
21,326,406,,415,128,2061
27,5478,6915,Analytics,7568,5,2378
6,27,2766,,2955,5,736
16,10531,13699,,15229,15,426
35,9451,13700,,15230,13,550
16,10532,13701,,15231,13,1663
5,27,13702,Analytics,15232,22,104
81,3673,4586,Analytics,4981,5,187
49,10533,13703,,15233,97,797
10,27,12129,,13434,4,781
6,5910,7451,,8188,4,489
6,4054,13600,,5526,22,1384
17,10534,13704,,15234,4,331
22,27,12702,Analytics,14118,13,104
47,9504,12307,,13645,5,1301
22,1680,2107,,2231,13,1668
45,3636,4544,,4934,4,2460
9,3078,3850,ANALYTICS,4158,13,836
12,7018,1654,Analytics,9827,5,2462
16,555,8034,Analytics,8861,13,2195
59,8371,10758,Analytics,11892,13,1325
31,27,13705,,15235,15,714
27,10535,3999,analytics,15236,126,2403
10,514,637,Analytics,6903,4,1129
1,8608,10217,Analytics,12255,11,1114
16,5390,6786,Analytics,7433,3,1881
50,7321,9326,,10286,4,345
10,2361,13706,,15237,4,490
54,27,13707,,15238,4,1299
33,9309,12059,,1193,91,566
14,2574,3212,,3444,564,1380
77,10536,13708,,15239,307,2156
6,9182,5898,,13150,3,1375
33,579,723,Analytics,2829,5,2239
35,10537,13709,,15240,5,2015
46,7594,13710,Analytics,15241,111,563
12,624,783,,803,13,1053
8,1016,1283,,1331,15,44
10,27,4777,,5191,13,2320
1,6480,8220,,2015,5,161
4,476,4385,,605,5,1125
16,5221,6573,,7201,15,460
14,2215,2772,Analytics,2962,14,1475
79,1141,7768,analytics,4877,13,1862
17,27,13711,,15242,4,419
22,5327,6705,Analytics,7347,4,1671
26,7435,11,,10455,178,25
30,593,742,,759,190,1431
4,27,13712,Analytics,15243,13,2132
36,27,13713,,15244,113,1937
22,27,13714,,15245,18,1703
36,3121,3904,,4222,13,516
23,10064,13048,,14500,11,1125
10,10208,13234,,14706,4,1920
19,10538,13715,,15246,13,2519
35,27,3526,,3788,4,902
65,10539,13716,,15247,22,2662
20,27,13717,,112,790,1479
18,27,13718,,2942,48,1510
5,10540,13719,,15248,13,2201
35,8875,11448,,12673,1024,1151
16,1953,2433,Analytics,2597,22,598
79,3739,4684,Analytics,5089,13,1920
50,625,1574,,8050,91,1881
47,6371,13720,Analytics,15249,13,566
19,7648,11485,Analytics,12714,4,984
35,3282,4112,,15150,13,1589
4,2074,259,,15250,5,120
11,9160,11849,,13116,4,1565
13,6098,7709,,8472,18,1586
15,10541,13721,Analytics,15251,22,522
65,9009,11638,,12883,1494,1153
30,27,2765,,2954,4,1666
37,5690,7165,,7854,25,2026
35,8149,10448,Analytics,11544,228,1246
132,10542,13722,,15252,34,2432
47,8085,10909,Analytics,12062,442,1114
14,27,466,,13694,13,2696
16,158,184,Analytics,186,5,1126
16,27,12073,,13369,22,2402
4,10543,13723,,15253,4,2066
15,360,448,analytics,458,5,1646
22,7995,354,analytics,11306,13,1532
37,6230,7884,analytics,13585,13,1001
12,7763,9894,,10943,15,725
4,8144,10440,analytic,11536,479,99
12,1470,13724,Analytics,1922,11,1114
26,27,13725,,15254,6,1011
45,10544,13726,,5769,22,1740
14,10545,13727,,15255,369,2707
44,10546,13728,Analytics,15256,3,970
15,7050,8976,,9876,971,5
26,6416,8125,Analytics,8966,21,208
37,10311,13382,,14873,13,2485
16,27,13729,,15257,1705,1163
22,4729,5964,,6496,4,486
22,6607,460,analytics,9240,13,871
15,27,13730,,15258,22,2645
6,4834,6085,,6640,7,1881
8,10547,13731,,15259,48,1888
53,27,13732,,15260,16,300
45,453,567,,14990,160,2353
16,3324,4166,,4506,7,2559
4,10548,13733,,15261,4,1885
26,8939,11541,,12774,86,1476
22,27,9616,,15262,15,104
49,3520,4406,,4775,13,142
50,10549,13734,,15263,3,1740
18,7359,8043,,10342,47,2190
26,27,9586,,10589,27,2402
38,4964,6237,,6816,13,1921
18,27,5061,,5488,11,1954
14,981,1236,,1280,288,309
22,3288,4119,,4451,4,1740
16,27,13735,,15264,4,1198
39,6759,8586,,9457,22,1997
8,338,421,Analytics,431,6,1114
13,2177,2720,analytics,2905,13,575
6,1702,2134,,2261,266,2382
10,1109,4905,,1439,4,640
1,9557,12384,,13736,4,2384
42,550,10585,,702,13,2012
24,9117,11787,Analytics,13044,13,817
15,10550,13736,,15265,176,740
9,27,396,Analytics,1454,4,104
46,10551,13737,,15266,4,1344
9,27,13738,,15267,4,1416
8,6300,7969,,8781,3,2239
26,10507,13663,Analytics,7590,15,1816
5,10552,13739,,15268,455,1538
45,27,13740,Analytics,15269,32,896
13,921,9660,,1201,13,2399
8,8072,10343,,1647,49,5
13,7171,9133,,10057,49,1635
105,10553,13741,,15270,3,1881
8,10554,13742,,15271,998,1842
22,27,4644,,11916,7,104
26,10555,13743,Analytics,15272,56,2186
39,993,1250,,1297,13,859
26,8902,11491,,12720,4,651
5,27,11624,,12869,63,1428
18,27,231,Analytics,9344,4,104
46,7007,8917,analytics,9809,13,513
23,9994,12943,,14385,4,1244
1,1617,2027,Analytics,2144,4,486
5,27,6631,Analytics,7266,13,1563
52,3698,4623,,5019,7,1851
9,10556,13744,Analytics,15273,218,332
27,10557,13745,,15274,15,2684
63,10558,13746,,15275,32,1601
50,5402,6803,,7450,15,1567
6,5116,6440,,7051,13,1455
22,27,7869,,8660,5,1923
16,555,693,Analytics,709,13,2743
35,27,633,Analytics,8205,4,2471
35,27,8241,,9086,3,2731
22,6075,7676,Analytics,8435,22,2153
22,27,1501,,15276,13,104
9,6241,7899,,8700,1119,883
49,3605,4507,Analytics,4892,14,1142
6,9083,11738,,12991,5,1122
6,1347,1687,Analytics,1770,5,926
9,3947,4952,,5379,4,2079
26,3389,3999,analytics,15277,4,489
16,3841,4818,Analytics,5240,22,1943
12,624,783,,803,13,1053
17,6129,4618,,8518,13,450
26,7249,9240,Analytics,10178,13,2456
27,8139,10434,,11530,22,598
20,4290,5420,,5895,4,1309
22,72,79,,79,13,2435
6,27,13747,,15278,1082,1507
22,10559,13748,,15279,4,2364
22,10560,13749,,15280,4,497
48,27,7099,,7779,15,1962
16,10561,13750,,15281,236,904
18,27,8746,Analytics,9627,4,104
9,27,944,,15282,67,1294
40,27,13751,,86,1706,824
26,10562,13752,,15283,5,124
21,27,3438,Analytics,3693,22,1554
17,8214,10533,,11646,4,5
27,161,188,Analytics,4574,3,530
19,2239,10812,,11950,3,1881
13,27,13753,,15284,6,2652
31,27,13754,,15285,5,268
17,10563,7383,,8106,524,907
10,4030,10853,Analytics,11999,13,840
37,7798,191,,7125,7,2200
31,2090,191,analytics,2793,13,2108
39,10519,13685,Analytics,15215,4,1557
40,10564,13755,,15286,7,1389
39,27,8829,Analytics,1573,13,1168
20,8673,13756,,15287,52,1343
6,27,13757,,15288,4,1765
19,523,2670,Analytic,1969,5,1115
6,27,344,Analytics,15289,1707,2530
31,27,10316,Analytics,11407,498,1785
26,10565,13758,,15290,6,482
57,1144,13759,,15291,4,2039
26,4809,9434,,6605,13,1861
23,27,10142,,11210,13,2344
5,5,3524,,10555,5,740
27,5683,7156,,7847,13,1697
23,27,4575,,4968,460,381
17,9692,12554,,13935,15,206
40,4111,5168,,5612,55,1161
35,8387,10782,,1982,13,2365
22,27,13760,,15292,3,1953
50,23,407,Analytics,416,4,2306
6,27,5124,,5561,4,172
15,7247,3730,,10176,13,1285
32,27,6642,,7277,22,697
22,29,3587,Analytics,3855,4,104
16,10566,13761,,15293,1708,1503
26,59,63,Analytics,63,13,835
40,27,13762,,15294,10,271
32,2554,3187,Analytics,3415,7,2362
13,27,13763,,8527,122,1906
21,6328,8006,,8823,13,81
10,535,668,,683,49,2744
10,27,1316,,15025,13,1462
31,27,279,,59,641,654
30,6560,8322,,9175,108,1275
26,10567,13764,,15295,49,93
16,1878,2343,Analytics,2498,4,2641
121,6780,8618,,9486,4,2066
6,6265,7932,,8732,22,1738
20,27,11251,,12448,22,1790
17,10568,13765,,15296,13,1919
22,10569,13766,,15297,1652,2230
22,27,8250,,9093,22,104
27,813,1020,,1051,3,1565
27,27,12787,,14213,1616,2678
14,10100,13090,,14550,4,862
50,12,13767,,15298,3,1114
20,10570,922,,15299,13,9
15,1951,2429,,2593,5,1961
12,10571,13768,,15300,15,514
15,2757,13769,,15301,239,740
27,159,186,Analytics,189,325,1125
30,8951,11557,,12797,22,2316
27,8802,11353,,12567,151,1871
22,106,11846,,125,4,104
19,1029,3467,Analytics,3723,5,1114
47,5145,6479,,7093,307,1697
45,27,471,,10238,769,1205
1,10572,2356,,8849,22,862
17,27,11942,,3698,4,104
10,8206,13770,,15302,22,566
17,27,6276,Analytics,6862,22,712
22,27,13771,,15303,3,1423
26,27,13772,,15304,22,359
10,10573,11,Analytics,15305,172,1598
47,10574,191,,15306,1709,1252
15,6553,11829,Analytics,13095,34,1125
26,4149,5222,,5677,4,2637
22,27,6387,,6993,13,104
18,751,85,,976,13,995
22,27,415,analytics,14564,5,1885
50,12,13767,,15298,3,1114
91,4608,13773,,15307,874,464
52,10575,13774,,15308,4,566
35,27,13775,,15309,1710,680
22,27,13114,,14576,49,1350
45,3526,4417,Analytics,4788,13,26
33,6536,8291,Analytics,9140,3,1881
37,7144,9109,,10027,5,2426
10,5824,697,,8055,15,565
12,7894,11,,11134,13,1141
56,10576,13776,,15310,22,2275
20,1926,2401,,2560,462,656
14,27,2547,,2714,4,104
26,4573,8711,,9587,11,2612
62,9762,12636,,14038,246,110
6,7767,9900,,10951,104,2350
27,8441,10862,Analytics,12007,16,1657
39,27,9974,,11022,15,832
26,10577,3054,,15311,5,2177
12,2828,3543,,3810,88,2571
50,102,1574,analytics,8270,344,773
49,27,696,,712,7,104
17,27,874,,899,13,2698
16,10578,13777,,15312,5,1651
22,4088,5146,analytics,5586,5,1723
47,3334,4182,,4521,5,710
4,3842,4819,,5241,4,1405
9,9279,12027,,13314,1540,376
54,27,13778,,13855,1022,581
35,3892,4883,,5307,4,878
42,550,10585,,702,13,2012
10,27,13779,,15313,1411,1863
62,863,13780,Analytics,15314,27,2153
77,27,7766,,8539,13,1516
11,10579,13781,,15315,3,1716
23,9835,3253,analytics,14154,4,874
36,27,8582,,9453,1192,1421
18,6940,191,,9716,171,2502
20,27,11273,,12473,22,842
15,10370,13462,,14964,5,1762
16,2719,1207,,6613,13,968
12,27,13782,,15316,4,1023
35,10580,13783,,15317,1711,485
16,10581,13784,,15318,225,44
22,10582,13785,Analytics,15319,4,2720
20,7471,9517,analytics,10510,13,1289
6,10583,13786,,15320,48,2308
35,27,2307,Analytics,11766,1396,808
40,27,42,,15321,310,1312
18,27,13787,,15322,6,100
22,27,13587,,15107,6,1749
9,52,55,,55,13,388
52,4320,9404,Analytics,10374,39,740
54,10584,13788,,12405,178,2306
26,5644,7114,,7797,395,2175
45,6003,7572,,8320,1078,2245
45,1379,1723,,1806,4,2460
24,27,5285,,5745,4,781
20,1279,12755,Analytics,14175,11,1433
18,27,10645,Analytics,1349,4,104
35,10585,13789,,15323,395,367
27,7851,10020,,11068,13,802
14,3037,191,Analytics,4105,5,372
39,9278,12026,Analytics,13312,13,1565
4,9715,12580,,13966,5,942
19,27,9983,,11033,1325,959
36,10586,145,Analytics,15324,4,2265
31,10587,42,,15325,1712,468
49,27,868,analytics,8531,6,1410
31,27,5521,,6004,48,884
35,8177,1316,,11736,15,2575
18,6028,7609,,8362,22,2401
27,6564,8331,,9184,1169,1726
37,6467,256,,9046,22,1827
16,3085,5112,Analytics,5548,57,1639
53,27,13790,,15326,3,1563
13,10588,13791,,15327,1713,2240
5,27,42,,11743,4,2608
24,10589,13792,Analytics,15328,3,1114
6,4380,141,,6024,4,566
14,27,13793,Analytics,15329,49,1316
45,4250,13794,,15330,5,740
35,10590,6305,,15331,13,1460
15,2657,1300,Analytics,3563,4,104
5,27,13619,,15145,34,1775
27,2257,2827,,3018,517,2524
9,10591,13795,,15332,13,2161
19,6254,9107,,10025,3,1639
24,1645,2062,analytics,2183,7,2672
18,10592,13796,,15333,13,2672
50,2170,2713,ANALYTICS,2897,13,836
31,27,279,,59,1028,654
24,9411,12190,Analytics,13508,4,2258
8,5639,7106,,7788,6,645
22,4682,5914,,6438,22,546
20,10593,13797,,15334,4,775
80,10594,3959,,15335,5,2631
104,27,3337,,3584,5,1654
12,2686,3351,Analytics,3598,11,1125
21,27,547,,1994,15,192
16,27,5924,ANALYTICS,6447,5,1368
14,10595,13798,,15336,22,722
42,27,6444,Analytics,7055,968,2520
26,2160,191,,2882,505,1359
46,10596,13799,,15337,13,514
53,10597,11,,15338,437,1314
45,27,8287,,9134,1714,1541
8,2927,5951,,9673,4,1125
27,217,1949,Analytics,2055,11,1125
6,7988,10220,,11294,1355,1292
9,27,10365,Analytics,11457,1366,696
35,10598,13800,,15339,281,175
47,8329,456,,11820,134,1088
9,27,13801,,15340,4,2408
11,10599,13802,,15341,13,703
23,8946,5828,,12787,13,2155
14,27,13803,,15342,519,664
47,7505,9553,,10552,3,1142
11,1351,2100,,4736,4,2248
27,12,78,Analytics,78,11,1125
40,27,12602,Analytics,13998,5,104
26,27,6772,Analytics,7417,1001,2238
14,27,638,Analytics,2170,48,104
37,10600,13804,,15343,4,1646
24,2915,3646,Analytics,3924,7,336
18,27,10530,,11643,256,2731
22,10601,191,,15344,34,2709
7,10303,13371,,14857,22,1738
22,9439,7404,,15345,7,455
22,27,415,Analytics,3399,5,1885
39,9018,11650,,12894,838,690
20,3831,4808,Analytics,5228,22,2216
8,27,9180,,15346,4,104
41,3858,4840,Analytics,5265,15,400
27,2257,13115,,3018,1649,2524
9,6308,7982,Analytics,8796,4,2435
5,10602,876,,15347,6,1617
26,9360,12120,,13423,1551,1241
22,7622,9716,,10735,6,2541
25,4165,191,analytics,14810,4,691
35,27,4006,,4328,13,2263
26,10603,13805,,15348,15,70
12,10523,13689,,12084,764,1268
47,27,13806,,15349,48,17
31,27,13374,,14861,1702,462
36,27,85,Analytics,8020,6,2509
12,6535,13807,,15350,271,2383
17,27,1988,,15351,4,104
47,27,1913,,15352,3,601
40,654,10442,,842,209,380
23,27,13576,,15095,4,1012
27,6677,8477,,9341,1183,584
22,7287,9282,,10232,22,2116
20,27,13808,,15353,1715,2686
14,10604,13809,,15354,418,738
39,292,372,Analytics,378,4,987
42,2133,8475,,9339,22,2212
18,27,105,Analytics,105,7,104
24,8055,10313,,11405,4,820
18,27,639,Analytics,1191,22,104
20,1147,1435,Analytics,1495,48,1427
5,27,13810,Analytics,15355,4,668
22,10605,355,,15356,16,1673
16,9695,12558,analytics,13938,3,1433
9,518,644,,659,4,1412
18,5370,6761,Analytics,7405,7,514
46,10606,13811,,15357,22,2360
20,734,922,,15358,13,9
14,10607,3027,,3714,15,862
50,27,6667,Analytics,7305,22,1576
14,29,12628,Analytics,15359,13,104
39,27,2230,,912,222,16
14,10608,13812,,15360,1716,1302
10,10609,13813,,15361,5,862
40,27,10455,,14289,48,787
35,5457,6885,analytics,7537,4,2672
15,27,13488,Analytics,14992,4,1526
35,10610,13814,,15362,152,915
24,10173,13186,,14650,13,369
35,10611,13815,,15363,1353,18
4,1758,2199,Analytics,2334,13,979
31,27,3896,,4214,850,2516
56,3932,6327,,15364,14,2239
39,6726,8542,,9409,4,1679
52,257,320,Analytics,324,45,1167
44,10612,13816,,15365,3,1441
59,27,671,,1717,5,105
14,7849,10018,Analytics,11066,4,1682
53,10613,1106,,1141,4,862
24,10614,13817,,15366,937,1650
65,10615,13818,,15367,86,1833
16,10616,13819,,15368,5,515
37,1064,1330,,1380,6,152
24,27,1611,Analytics,1687,351,1367
6,10617,13820,,15369,1717,2459
10,9791,12676,,14085,4,157
9,27,13821,,15370,4,1430
9,4962,6236,Analytics,6814,47,1936
17,5859,7388,,8110,5,2056
27,1339,2686,Analytics,2868,14,1115
9,27,626,Analytics,640,7,104
22,27,231,,8750,4,104
26,27,12972,Analytics,14420,287,1854
57,884,13822,,1148,4,2039
24,2989,1950,,4037,3,1115
26,10618,8710,,15371,16,1757
5,10619,13823,,15084,107,2517
5,27,13824,,15372,4,746
51,2409,2991,,3208,5,1239
10,2681,9462,Analytics,10444,13,1129
19,5224,6577,,7206,22,853
1,6420,8129,,8970,4,1080
12,10620,13825,,15373,4,2708
27,5683,12565,,7847,13,1697
22,10621,13826,,15374,7,2672
5,27,231,Analytics,9344,4,104
16,10622,13827,Analytics,15375,10,2710
19,649,811,,833,208,248
26,2273,4168,,3035,22,1759
17,10623,13828,Analytics,15376,4,1948
19,10624,13829,,6726,6,863
35,701,879,,904,4,412
22,10625,13830,,15377,22,1822
30,7447,9486,,10471,22,1498
37,2541,3172,Analytics,3398,7,2036
23,27,13831,,15378,4,1625
53,27,13832,,10608,15,2386
46,4132,5201,,5653,13,750
27,9255,11993,,13273,7,2028
6,10626,13833,,15379,1718,960
45,27,13834,,15380,626,678
3,964,1214,,1256,4,1317
9,7443,9480,,10465,13,2223
18,27,13835,,2942,48,1510
9,27,11,,15381,178,702
6,6197,7836,,8623,4,2189
6,2633,11666,,12909,4,2153
6,10627,13836,,15382,4,344
36,10628,13837,,15383,49,88
33,27,13363,,14848,4,255
37,10629,13838,,15384,1719,230
39,2039,2552,,15131,13,5
35,27,13839,,15385,3,324
14,27,401,,10867,6,389
14,9064,11716,,12960,13,866
4,931,13125,Analytics,14589,13,867
19,3155,3959,,4277,5,26
19,10630,13840,,15386,3,970
46,8995,11619,,12863,13,663
4,4303,5433,,5913,837,1253
50,152,177,Analytics,179,6,665
6,6991,9300,,10253,13,2368
22,9714,12579,Analytics,13964,11,95
6,27,6558,Analytics,7186,18,425
